score_min,score_max,edge_score,score_median,total_edges,cut_edges,cut_rate,bin_left,bin_right
99.555911,99.805378,99.66815310526316,99.654997,19,4,0.21052631578947367,99.543,99.82
99.823102,100.091337,99.96573621739131,99.978168,23,4,0.17391304347826086,99.82,100.097
100.098086,100.374343,100.22425148387096,100.226725,31,7,0.22580645161290322,100.097,100.375
100.375301,100.651578,100.5319039130435,100.553707,23,6,0.2608695652173913,100.375,100.652
100.652796,100.900895,100.78443240740741,100.782628,27,4,0.14814814814814814,100.652,100.929
100.932851,101.2012,101.05883503999999,101.056898,25,7,0.28,100.929,101.206
101.208472,101.471679,101.333535,101.340812,23,6,0.2608695652173913,101.206,101.484
101.509005,101.755985,101.62798839285713,101.6134065,28,6,0.21428571428571427,101.484,101.761
101.787056,102.035902,101.94307692857144,101.975887,14,5,0.35714285714285715,101.761,102.038
102.038336,102.314502,102.1583918857143,102.143483,35,7,0.2,102.038,102.316
102.320451,102.587328,102.44828025000001,102.4498495,28,3,0.10714285714285714,102.316,102.593
102.59635,102.864637,102.73800534782609,102.759884,23,5,0.21739130434782608,102.593,102.87
102.872192,103.146645,102.99773014814815,102.976778,27,2,0.07407407407407407,102.87,103.147
103.148919,103.419865,103.26863599999999,103.24474749999999,10,2,0.2,103.147,103.425
103.458277,103.674921,103.55798261904762,103.552083,21,4,0.19047619047619047,103.425,103.702
103.709659,103.971443,103.835807,103.830919,28,7,0.25,103.702,103.979
103.983025,104.256419,104.1383931,104.1525665,30,4,0.13333333333333333,103.979,104.256
104.258428,104.533104,104.40466582608697,104.43009,23,1,0.043478260869565216,104.256,104.534
104.540443,104.80982,104.72179126086958,104.735276,23,1,0.043478260869565216,104.534,104.811
104.816605,105.073463,104.93853756,104.939538,25,8,0.32,104.811,105.088
105.099503,105.353465,105.24699467567567,105.244584,37,10,0.2702702702702703,105.088,105.366
105.382353,105.639386,105.51849773529412,105.5249375,34,11,0.3235294117647059,105.366,105.643
105.672717,105.91367,105.78205494444444,105.7885575,18,5,0.2777777777777778,105.643,105.92
105.947368,106.194417,106.09009504545453,106.0888755,22,7,0.3181818181818182,105.92,106.197
106.198508,106.438101,106.33101450000001,106.331417,28,5,0.17857142857142858,106.197,106.475
106.499052,106.750564,106.63048596666665,106.6318115,30,4,0.13333333333333333,106.475,106.752
106.758607,107.025818,106.89120113888889,106.913692,36,6,0.16666666666666666,106.752,107.029
107.043759,107.305752,107.16717291666666,107.16556,36,8,0.2222222222222222,107.029,107.307
107.307725,107.581064,107.46941277272727,107.4682725,22,2,0.09090909090909091,107.307,107.584
107.607709,107.85215,107.75997995652173,107.754923,23,3,0.13043478260869565,107.584,107.861
107.875158,108.136251,108.0209934,108.0308205,20,6,0.3,107.861,108.138
108.149934,108.392299,108.26986347826086,108.258773,23,5,0.21739130434782608,108.138,108.416
108.417683,108.655011,108.54471515789474,108.56273,19,4,0.21052631578947367,108.416,108.693
108.69607,108.955744,108.8228068076923,108.78943699999999,26,10,0.38461538461538464,108.693,108.97
108.98107,109.242714,109.10952558333334,109.11433650000001,24,5,0.20833333333333334,108.97,109.247
109.269525,109.521797,109.42259805555555,109.4168035,18,3,0.16666666666666666,109.247,109.525
109.533873,109.777451,109.66637328,109.663021,25,9,0.36,109.525,109.802
109.831411,110.062314,109.974383625,109.984528,16,9,0.5625,109.802,110.079
110.093806,110.34495,110.2120145,110.19219849999999,26,6,0.23076923076923078,110.079,110.357
110.40567,110.608298,110.49785368181819,110.499255,22,9,0.4090909090909091,110.357,110.634
110.658106,110.892092,110.78264666666666,110.78625,24,5,0.20833333333333334,110.634,110.911
110.94427,111.172923,111.0620635625,111.0716535,32,5,0.15625,110.911,111.188
111.20376,111.455847,111.3260369047619,111.32911,21,4,0.19047619047619047,111.188,111.466
111.475486,111.739621,111.60077441666668,111.6082365,24,8,0.3333333333333333,111.466,111.743
111.743661,111.991628,111.84118645833333,111.810417,24,3,0.125,111.743,112.02
112.024598,112.270792,112.15583638461538,112.1869645,26,7,0.2692307692307692,112.02,112.298
112.30977,112.558387,112.44766451515152,112.435994,33,7,0.21212121212121213,112.298,112.575
112.595412,112.846328,112.74265670833334,112.74481,24,4,0.16666666666666666,112.575,112.852
112.858037,113.114589,112.99690210714286,113.004966,28,9,0.32142857142857145,112.852,113.129
113.131934,113.393932,113.26518166666666,113.243954,15,5,0.3333333333333333,113.129,113.407
113.412296,113.676123,113.53893820833333,113.540283,24,6,0.25,113.407,113.684
113.716239,113.958964,113.8241897368421,113.831752,19,5,0.2631578947368421,113.684,113.961
113.96185,114.238321,114.0876205862069,114.09047,29,7,0.2413793103448276,113.961,114.238
114.257439,114.513137,114.37603173333333,114.3815415,30,10,0.3333333333333333,114.238,114.516
114.538096,114.743673,114.63949733333334,114.651011,15,5,0.3333333333333333,114.516,114.793
114.799203,115.042468,114.87000713636363,114.8435365,22,3,0.13636363636363635,114.793,115.07
115.077771,115.338095,115.18151285714285,115.17694,21,5,0.23809523809523808,115.07,115.348
115.400421,115.60523,115.50797638888889,115.51685,18,4,0.2222222222222222,115.348,115.625
115.632053,115.865411,115.75346184615385,115.7618975,26,8,0.3076923076923077,115.625,115.902
115.938504,116.177632,116.07735414999999,116.08024499999999,20,8,0.4,115.902,116.179
116.180507,116.43096,116.31508052173913,116.337718,23,8,0.34782608695652173,116.179,116.457
116.460346,116.721773,116.59410924,116.581291,25,2,0.08,116.457,116.734
116.748229,116.981734,116.87795275,116.90710050000001,24,5,0.20833333333333334,116.734,117.011
117.048292,117.258589,117.1707806,117.191713,15,6,0.4,117.011,117.289
117.34742,117.554591,117.4666409090909,117.48074,22,8,0.36363636363636365,117.289,117.566
117.602676,117.840952,117.73089666666667,117.7428925,18,2,0.1111111111111111,117.566,117.843
117.875096,118.109582,117.9814916,117.949352,15,2,0.13333333333333333,117.843,118.12
118.178578,118.376761,118.2830755,118.28063,14,6,0.42857142857142855,118.12,118.398
118.399339,118.674151,118.54872566666667,118.551557,18,6,0.3333333333333333,118.398,118.675
118.679481,118.947728,118.81718938888889,118.800161,18,7,0.3888888888888889,118.675,118.952
118.968266,119.228185,119.11336785,119.13309799999999,20,5,0.25,118.952,119.23
119.267346,119.495582,119.42048104761905,119.444099,21,3,0.14285714285714285,119.23,119.507
119.516689,119.783103,119.64440205555555,119.6702485,18,3,0.16666666666666666,119.507,119.784
119.787855,120.058129,119.9503675625,119.944808,16,1,0.0625,119.784,120.061
120.090543,120.314497,120.20211657894738,120.203771,19,3,0.15789473684210525,120.061,120.339
120.370832,120.615351,120.48918713636364,120.4794705,22,7,0.3181818181818182,120.339,120.616
120.616023,120.855763,120.72215899999999,120.728802,19,5,0.2631578947368421,120.616,120.893
120.905792,121.170203,121.02366376470587,121.008922,17,2,0.11764705882352941,120.893,121.17
121.175735,121.426116,121.3150485,121.3329105,14,3,0.21428571428571427,121.17,121.448
121.45499,121.715863,121.55112572222222,121.5554505,18,6,0.3333333333333333,121.448,121.725
121.733982,121.910008,121.82639888235293,121.83562,17,5,0.29411764705882354,121.725,122.002
122.012391,122.252247,122.15256393333334,122.146662,15,4,0.26666666666666666,122.002,122.28
122.292283,122.535385,122.3923243,122.3750355,20,7,0.35,122.28,122.557
122.55907,122.823744,122.72115441666666,122.7005685,12,2,0.16666666666666666,122.557,122.834
122.852435,123.109253,122.97016260000001,122.9547185,20,4,0.2,122.834,123.111
123.127355,123.381106,123.2504112631579,123.25562,19,3,0.15789473684210525,123.111,123.389
123.390359,123.643686,123.53406785,123.5248785,20,3,0.15,123.389,123.666
123.682072,123.938526,123.8318984,123.8448765,20,5,0.25,123.666,123.943
123.947788,124.197439,124.08676891666666,124.1160615,12,0,0.0,123.943,124.221
124.247585,124.489864,124.35269627777777,124.35785949999999,18,2,0.1111111111111111,124.221,124.498
124.50817,124.774231,124.66445573333334,124.679067,15,3,0.2,124.498,124.775
124.783408,125.043743,124.91477729411766,124.920261,17,3,0.17647058823529413,124.775,125.052
125.070348,125.329235,125.174442,125.166202,19,3,0.15789473684210525,125.052,125.33
125.331046,125.604738,125.46669655555554,125.497175,18,5,0.2777777777777778,125.33,125.607
125.617532,125.843398,125.74415407692308,125.746771,13,4,0.3076923076923077,125.607,125.884
125.887947,126.158402,126.04843861538461,126.04748,13,3,0.23076923076923078,125.884,126.161
126.161562,126.437267,126.33262606666668,126.3633,15,3,0.2,126.161,126.439
126.450459,126.684554,126.56584257142858,126.56786650000001,14,1,0.07142857142857142,126.439,126.716
126.717294,126.99071,126.8411337,126.850043,20,4,0.2,126.716,126.993
127.033257,127.27033,127.160498,127.175942,15,5,0.3333333333333333,126.993,127.271
127.303644,127.539489,127.42682788235294,127.453265,17,2,0.11764705882352941,127.271,127.548
127.556495,127.819155,127.67606438888889,127.6932545,18,4,0.2222222222222222,127.548,127.825
127.832331,128.083357,127.95714525,127.9638765,16,5,0.3125,127.825,128.102
128.132146,128.37849,128.24749941666667,128.24019149999998,12,1,0.08333333333333333,128.102,128.38
128.397415,128.628834,128.504166875,128.5231235,16,0,0.0,128.38,128.657
128.663575,128.916705,128.8190895,128.83213,10,1,0.1,128.657,128.934
129.001035,129.201168,129.09152307142855,129.1051845,14,4,0.2857142857142857,128.934,129.212
129.227313,129.472893,129.36150935714286,129.385882,14,1,0.07142857142857142,129.212,129.489
129.505283,129.710141,129.61690293750002,129.61992099999998,16,2,0.125,129.489,129.766
129.79903,130.025328,129.9063999,129.9167125,10,2,0.2,129.766,130.043
130.055884,130.264117,130.1680166875,130.171369,16,3,0.1875,130.043,130.321
130.337744,130.570211,130.4669566111111,130.4786465,18,3,0.16666666666666666,130.321,130.598
130.625909,130.860587,130.75616021052633,130.751713,19,2,0.10526315789473684,130.598,130.875
130.880307,131.101453,131.00965693749998,131.018743,16,6,0.375,130.875,131.152
131.161755,131.407844,131.2591564,131.2153105,10,2,0.2,131.152,131.43
131.455279,131.694456,131.59131066666666,131.615667,15,3,0.2,131.43,131.707
131.707685,131.950687,131.8504366153846,131.866925,13,5,0.38461538461538464,131.707,131.984
132.009294,132.236393,132.1320658,132.149951,15,2,0.13333333333333333,131.984,132.262
132.306285,132.537145,132.4313101,132.4314175,20,3,0.15,132.262,132.539
132.554396,132.794466,132.69419344444447,132.692204,9,1,0.1111111111111111,132.539,132.816
132.844174,133.092355,132.97469495833334,132.95631500000002,24,4,0.16666666666666666,132.816,133.093
133.112216,133.344243,133.2392995,133.24777899999998,14,4,0.2857142857142857,133.093,133.371
133.372281,133.638009,133.50775993333335,133.524514,15,4,0.26666666666666666,133.371,133.648
133.656952,133.89679,133.82157493333335,133.830514,15,3,0.2,133.648,133.925
133.933949,134.149698,134.04693716666668,134.060865,12,2,0.16666666666666666,133.925,134.203
134.208251,134.469792,134.34700442857144,134.34739150000001,14,2,0.14285714285714285,134.203,134.48
134.507952,134.720678,134.61206561111112,134.62508100000002,18,4,0.2222222222222222,134.48,134.757
134.79411,135.020389,134.91304178571428,134.917655,14,3,0.21428571428571427,134.757,135.034
135.072457,135.266845,135.16499942857143,135.1655715,14,3,0.21428571428571427,135.034,135.312
135.329279,135.575127,135.450314,135.43417,13,2,0.15384615384615385,135.312,135.589
135.600705,135.860278,135.71255285714284,135.703994,7,1,0.14285714285714285,135.589,135.866
135.866802,136.139181,136.01141622727275,136.02907249999998,22,7,0.3181818181818182,135.866,136.143
136.150939,136.411858,136.29389225,136.299151,12,0,0.0,136.143,136.421
136.442822,136.648596,136.52717685714285,136.53184299999998,14,3,0.21428571428571427,136.421,136.698
136.704985,136.939878,136.825546,136.80130150000002,12,4,0.3333333333333333,136.698,136.975
136.9845,137.226784,137.09578860000002,137.08606,15,3,0.2,136.975,137.253
137.259883,137.524861,137.366673625,137.355221,16,3,0.1875,137.253,137.53
137.547231,137.804493,137.67861646666668,137.648784,15,1,0.06666666666666667,137.53,137.807
137.821263,138.074264,137.9339795882353,137.91221,17,6,0.35294117647058826,137.807,138.084
138.105172,138.354842,138.21267416666666,138.2239535,12,4,0.3333333333333333,138.084,138.362
138.394073,138.620313,138.50163799999999,138.509438,13,3,0.23076923076923078,138.362,138.639
138.656696,138.914414,138.77312646666667,138.759462,15,3,0.2,138.639,138.916
138.920328,139.187863,139.05104674999998,139.064337,12,0,0.0,138.916,139.194
139.196284,139.45631,139.32951718181818,139.3486925,22,6,0.2727272727272727,139.194,139.471
139.482959,139.734652,139.59795365,139.604029,20,3,0.15,139.471,139.748
139.75582,139.936102,139.83911206666667,139.849145,15,3,0.2,139.748,140.025
140.029546,140.295708,140.14911795,140.136585,20,6,0.3,140.025,140.303
140.327014,140.55806,140.4164114666667,140.395579,15,3,0.2,140.303,140.58
140.584823,140.854742,140.73469994444446,140.74784549999998,18,2,0.1111111111111111,140.58,140.857
140.860095,141.130156,141.02229464705883,141.016742,17,2,0.11764705882352941,140.857,141.134
141.182238,141.365883,141.26418388888888,141.268236,9,3,0.3333333333333333,141.134,141.412
141.427188,141.662223,141.53816692307691,141.564489,13,5,0.38461538461538464,141.412,141.689
141.704771,141.950479,141.82023992307694,141.794124,13,2,0.15384615384615385,141.689,141.966
141.982331,142.241444,142.11979,142.124717,22,4,0.18181818181818182,141.966,142.244
142.257638,142.512644,142.37736142857142,142.369875,14,3,0.21428571428571427,142.244,142.521
142.526317,142.790684,142.64139138888888,142.658909,18,3,0.16666666666666666,142.521,142.798
142.807847,143.057729,142.87853454545456,142.857812,11,4,0.36363636363636365,142.798,143.075
143.08064,143.331849,143.23613076923078,143.238591,13,4,0.3076923076923077,143.075,143.353
143.378813,143.625393,143.5174013125,143.514162,16,5,0.3125,143.353,143.63
143.633401,143.890008,143.73895036363638,143.701266,11,2,0.18181818181818182,143.63,143.907
143.914861,144.173842,144.07315778571427,144.07638350000002,14,4,0.2857142857142857,143.907,144.185
144.205783,144.459273,144.34654166666667,144.3636805,12,2,0.16666666666666666,144.185,144.462
144.468878,144.65428,144.5557368,144.5526425,10,3,0.3,144.462,144.739
144.748659,144.952674,144.834545,144.82109250000002,10,0,0.0,144.739,145.016
145.024626,145.285043,145.16938373913044,145.169826,23,4,0.17391304347826086,145.016,145.294
145.3053,145.491465,145.4003662,145.3923465,10,2,0.2,145.294,145.571
145.574531,145.808283,145.6901897,145.6782415,10,2,0.2,145.571,145.848
145.857421,146.123902,145.96380753333332,145.913932,15,3,0.2,145.848,146.125
146.13678,146.385239,146.23377254545454,146.206179,11,1,0.09090909090909091,146.125,146.403
146.412946,146.679854,146.55599658333333,146.57820700000002,12,1,0.08333333333333333,146.403,146.68
146.690449,146.944775,146.7835437857143,146.7565405,14,2,0.14285714285714285,146.68,146.957
146.99434,147.213336,147.07798636363637,147.041779,11,0,0.0,146.957,147.235
147.256332,147.48147,147.36844485714283,147.3435445,14,3,0.21428571428571427,147.235,147.512
147.540226,147.778884,147.66708623076923,147.68085,13,1,0.07692307692307693,147.512,147.789
147.810548,148.061136,147.913562875,147.903678,16,4,0.25,147.789,148.066
148.095728,148.337478,148.21625690000002,148.1999455,10,2,0.2,148.066,148.344
148.359031,148.611047,148.4701928,148.504696,15,3,0.2,148.344,148.621
148.648911,148.883755,148.76605226666666,148.753322,15,1,0.06666666666666667,148.621,148.898
148.898478,149.173235,149.03047999999998,148.98632650000002,14,4,0.2857142857142857,148.898,149.176
149.183323,149.445156,149.3159692857143,149.3211705,14,1,0.07142857142857142,149.176,149.453
149.472003,149.706446,149.58702783333334,149.56093850000002,18,7,0.3888888888888889,149.453,149.73
149.733138,150.004554,149.83453904761905,149.82513,21,4,0.19047619047619047,149.73,150.007
150.019265,150.281827,150.14898245454543,150.158146,11,2,0.18181818181818182,150.007,150.285
150.292278,150.482072,150.36503626666666,150.356468,15,3,0.2,150.285,150.562
150.573731,150.814722,150.7035824666667,150.726993,15,5,0.3333333333333333,150.562,150.839
150.852612,151.095405,150.9822428888889,150.98019399999998,18,3,0.16666666666666666,150.839,151.116
151.145754,151.364815,151.26835681818181,151.335827,11,4,0.36363636363636365,151.116,151.394
151.431833,151.66116,151.5844713333333,151.614887,15,2,0.13333333333333333,151.394,151.671
151.702007,151.931857,151.827883,151.8525485,12,2,0.16666666666666666,151.671,151.948
151.956531,152.22259,152.09292026666665,152.113509,15,2,0.13333333333333333,151.948,152.226
152.230756,152.500955,152.34865964285714,152.35182400000002,14,4,0.2857142857142857,152.226,152.503
152.583224,152.760842,152.6843975,152.683705,8,3,0.375,152.503,152.78
152.798757,153.027753,152.89287525,152.89290649999998,8,3,0.375,152.78,153.057
153.077008,153.286715,153.1620197,153.147277,10,0,0.0,153.057,153.335
153.34323,153.611207,153.47191845454546,153.491981,11,3,0.2727272727272727,153.335,153.612
153.632492,153.877888,153.7416600909091,153.695039,11,3,0.2727272727272727,153.612,153.889
153.938537,154.128512,154.0165097,153.9882605,10,4,0.4,153.889,154.167
154.255194,154.416585,154.35184666666666,154.3532645,12,2,0.16666666666666666,154.167,154.444
154.445055,154.713467,154.5875764375,154.5581815,16,3,0.1875,154.444,154.721
154.747193,154.992446,154.88076257894735,154.885279,19,1,0.05263157894736842,154.721,154.998
155.047829,155.255112,155.15519436363635,155.148754,11,2,0.18181818181818182,154.998,155.276
155.283719,155.542288,155.394024,155.390536,11,1,0.09090909090909091,155.276,155.553
155.554948,155.819456,155.71916394117648,155.748857,17,3,0.17647058823529413,155.553,155.83
155.844024,156.086478,155.96090764285714,155.9473185,14,2,0.14285714285714285,155.83,156.107
156.140664,156.354553,156.27690553846153,156.295089,13,4,0.3076923076923077,156.107,156.385
156.390362,156.641842,156.50893008333333,156.48145,12,4,0.3333333333333333,156.385,156.662
156.698247,156.921028,156.8252810769231,156.821859,13,0,0.0,156.662,156.939
156.957532,157.197354,157.071217625,157.070789,16,4,0.25,156.939,157.217
157.218847,157.477229,157.36632394117646,157.376647,17,1,0.058823529411764705,157.217,157.494
157.502726,157.7449,157.63024986666667,157.6541,15,1,0.06666666666666667,157.494,157.771
157.772622,158.000482,157.8908631764706,157.883324,17,1,0.058823529411764705,157.771,158.048
158.09578,158.30131,158.214410875,158.244997,8,0,0.0,158.048,158.326
158.344197,158.596599,158.47768616666667,158.492784,6,0,0.0,158.326,158.603
158.628653,158.880018,158.75687876190477,158.785978,21,4,0.19047619047619047,158.603,158.88
158.939509,159.15595,159.04949020833334,159.05886800000002,24,4,0.16666666666666666,158.88,159.158
159.160627,159.415824,159.29162739999998,159.295797,20,2,0.1,159.158,159.435
159.455757,159.674016,159.56045073333334,159.527997,15,3,0.2,159.435,159.712
159.728509,159.984794,159.87040435714286,159.9178655,14,4,0.2857142857142857,159.712,159.989
160.026018,160.246332,160.14777379999998,160.146899,15,2,0.13333333333333333,159.989,160.267
160.324221,160.541347,160.4505432,160.4648485,10,3,0.3,160.267,160.544
160.551566,160.812591,160.66877728571427,160.65248050000002,14,0,0.0,160.544,160.821
160.866741,161.075319,160.97642745454547,160.987742,11,2,0.18181818181818182,160.821,161.098
161.133409,161.368119,161.24231628571428,161.229737,14,4,0.2857142857142857,161.098,161.376
161.396252,161.639462,161.52771292857142,161.5538125,14,5,0.35714285714285715,161.376,161.653
161.654052,161.897746,161.78137314285715,161.75219,14,3,0.21428571428571427,161.653,161.93
161.960184,162.179343,162.0834782105263,162.076182,19,3,0.15789473684210525,161.93,162.208
162.260994,162.477657,162.35751950000002,162.3541535,10,3,0.3,162.208,162.485
162.494025,162.730914,162.5990796,162.594397,15,3,0.2,162.485,162.762
162.797721,163.019062,162.92310846153848,162.95105,13,7,0.5384615384615384,162.762,163.039
163.073979,163.294768,163.18934764285714,163.16452950000001,14,3,0.21428571428571427,163.039,163.317
163.353602,163.576428,163.51123779999998,163.545943,5,0,0.0,163.317,163.594
163.597145,163.83001,163.719206125,163.7361935,8,2,0.25,163.594,163.871
163.930075,164.125173,164.01476489473686,163.992515,19,2,0.10526315789473684,163.871,164.149
164.149341,164.418494,164.27830272727272,164.250997,11,2,0.18181818181818182,164.149,164.426
164.483492,164.673377,164.57273858333335,164.59259,12,2,0.16666666666666666,164.426,164.703
164.716613,164.892266,164.80757880000002,164.822407,15,5,0.3333333333333333,164.703,164.98
164.980726,165.223997,165.1078544375,165.10864850000002,16,6,0.375,164.98,165.258
165.281937,165.484153,165.3765587692308,165.376372,13,3,0.23076923076923078,165.258,165.535
165.541506,165.774504,165.66208046153847,165.667737,13,2,0.15384615384615385,165.535,165.812
165.879476,166.054827,165.9725185,165.96572700000002,12,2,0.16666666666666666,165.812,166.089
166.118078,166.365452,166.238002,166.241362,15,2,0.13333333333333333,166.089,166.367
166.376918,166.616549,166.4816006,166.508579,10,2,0.2,166.367,166.644
166.683063,166.851208,166.76866853846153,166.758024,13,2,0.15384615384615385,166.644,166.921
166.931698,167.19565,167.08296183333334,167.109577,6,1,0.16666666666666666,166.921,167.199
167.19874,167.423964,167.288302125,167.2835155,8,2,0.25,167.199,167.476
167.477335,167.702064,167.54709344444444,167.516893,9,1,0.1111111111111111,167.476,167.753
167.783032,167.99085,167.86676125,167.88336099999998,8,1,0.125,167.753,168.03
168.030642,168.227153,168.12682972727274,168.135966,11,3,0.2727272727272727,168.03,168.308
168.309059,168.555071,168.40087811111113,168.381439,9,3,0.3333333333333333,168.308,168.585
168.591083,168.862166,168.72784823076924,168.724468,13,0,0.0,168.585,168.862
168.87624,169.122504,168.943114,168.9203415,20,0,0.0,168.862,169.14
169.154329,169.413821,169.30726333333334,169.313174,9,1,0.1111111111111111,169.14,169.417
169.427254,169.677642,169.519452,169.498774,12,1,0.08333333333333333,169.417,169.694
169.735406,169.967479,169.8376012857143,169.84819499999998,14,4,0.2857142857142857,169.694,169.971
170.007602,170.240652,170.12388264705882,170.166338,17,3,0.17647058823529413,169.971,170.249
170.294688,170.52099,170.39899993333333,170.434735,15,2,0.13333333333333333,170.249,170.526
170.527909,170.707978,170.58828542857142,170.583423,7,4,0.5714285714285714,170.526,170.803
170.80557,171.068007,170.9426336470588,170.958555,17,2,0.11764705882352941,170.803,171.08
171.123549,171.322859,171.25491169230767,171.29655,13,2,0.15384615384615385,171.08,171.358
171.420335,171.586748,171.534244,171.531551,11,2,0.18181818181818182,171.358,171.635
171.63558,171.887976,171.7743177,171.77814999999998,10,3,0.3,171.635,171.912
171.932552,172.187427,172.0563318235294,172.06222,17,3,0.17647058823529413,171.912,172.19
172.202747,172.460949,172.35404245454546,172.384936,11,4,0.36363636363636365,172.19,172.467
172.47045,172.728862,172.6147342,172.63031,15,3,0.2,172.467,172.744
172.764245,172.955066,172.8766853333333,172.893306,12,1,0.08333333333333333,172.744,173.021
173.043596,173.285494,173.17468736363637,173.17882,11,1,0.09090909090909091,173.021,173.299
173.307923,173.574152,173.4387359375,173.47737999999998,16,3,0.1875,173.299,173.576
173.578161,173.831104,173.68952983333335,173.6653425,12,3,0.25,173.576,173.853
173.853818,174.116723,173.97578172727273,173.999195,11,2,0.18181818181818182,173.853,174.131
174.150218,174.387474,174.2526499090909,174.206722,11,0,0.0,174.131,174.408
174.429513,174.681599,174.53255447058822,174.520108,17,3,0.17647058823529413,174.408,174.685
174.855596,174.962019,174.9024186,174.904344,5,0,0.0,174.685,174.962
174.978721,175.212513,175.108062,175.117988,13,3,0.23076923076923078,174.962,175.24
175.264319,175.499834,175.3700685,175.343797,6,2,0.3333333333333333,175.24,175.517
175.61653,175.784238,175.729922875,175.7400235,8,1,0.125,175.517,175.794
175.84148,176.028876,175.9192165,175.9075355,10,2,0.2,175.794,176.071
176.075903,176.34641,176.186709375,176.156981,16,1,0.0625,176.071,176.349
176.386971,176.615278,176.46762053846155,176.423071,13,0,0.0,176.349,176.626
176.627791,176.897231,176.73340406666665,176.706706,15,2,0.13333333333333333,176.626,176.903
176.934598,177.128046,176.99294344444445,176.946664,9,6,0.6666666666666666,176.903,177.181
177.201534,177.419249,177.29182120000002,177.286346,5,1,0.2,177.181,177.458
177.470887,177.725932,177.61754644444443,177.64287,9,2,0.2222222222222222,177.458,177.735
177.820212,177.988979,177.92034344444446,177.942626,9,2,0.2222222222222222,177.735,178.012
178.014871,178.280435,178.14350883333336,178.138495,12,2,0.16666666666666666,178.012,178.29
178.340313,178.499049,178.3884679,178.376349,10,5,0.5,178.29,178.567
178.631597,178.832071,178.71103142857143,178.705346,7,0,0.0,178.567,178.844
178.872542,179.070465,178.97483536363637,178.98132,11,0,0.0,178.844,179.122
179.199402,179.392699,179.26863575000002,179.2619455,12,3,0.25,179.122,179.399
179.414841,179.619146,179.5152718,179.51268149999999,10,3,0.3,179.399,179.676
179.705195,179.929237,179.7913067272727,179.790545,11,3,0.2727272727272727,179.676,179.953
180.019142,180.206646,180.101437,180.097697,11,2,0.18181818181818182,179.953,180.231
180.241129,180.492967,180.33319927272726,180.321313,11,1,0.09090909090909091,180.231,180.508
180.514812,180.689499,180.61369200000001,180.62879600000002,8,2,0.25,180.508,180.785
180.803427,181.054252,180.93544550000001,180.92753399999998,12,3,0.25,180.785,181.062
181.067888,181.333175,181.1773362222222,181.153166,9,2,0.2222222222222222,181.062,181.34
181.494442,181.572032,181.52712200000002,181.521007,4,0,0.0,181.34,181.617
181.707476,181.79779,181.75063616666668,181.7477695,6,1,0.16666666666666666,181.617,181.894
181.925629,182.165698,182.02643166666667,182.0071395,6,0,0.0,181.894,182.172
182.188284,182.409685,182.32124716666667,182.369726,12,2,0.16666666666666666,182.172,182.449
182.47325,182.680807,182.5809892,182.599749,10,3,0.3,182.449,182.726
182.765336,182.999517,182.88156745454546,182.870612,11,1,0.09090909090909091,182.726,183.003
183.024295,183.239292,183.1367003888889,183.13989550000002,18,3,0.16666666666666666,183.003,183.281
183.300019,183.500648,183.4116328,183.46988,5,0,0.0,183.281,183.558
183.655382,183.829783,183.7431229,183.7352335,10,2,0.2,183.558,183.835
183.836643,184.008312,183.91952622222223,183.920503,9,1,0.1111111111111111,183.835,184.113
184.23868,184.387317,184.34668183333335,184.36984999999999,6,2,0.3333333333333333,184.113,184.39
184.418458,184.623669,184.53984671428572,184.591514,7,0,0.0,184.39,184.667
184.702046,184.883415,184.7781186666667,184.766244,6,2,0.3333333333333333,184.667,184.944
184.96652,185.209037,185.1203308,185.132118,10,4,0.4,184.944,185.222
185.277994,185.462496,185.38427366666667,185.386276,9,1,0.1111111111111111,185.222,185.499
185.565034,185.772458,185.6774315,185.671997,8,2,0.25,185.499,185.776
185.82813,185.99014,185.87660275,185.85393499999998,8,0,0.0,185.776,186.053
186.056943,186.28393,186.179349,186.232842,5,1,0.2,186.053,186.331
186.34654,186.589372,186.45904022222223,186.437709,9,3,0.3333333333333333,186.331,186.608
186.608469,186.862701,186.751338,186.7998,7,2,0.2857142857142857,186.608,186.885
186.897025,187.130751,187.05057233333332,187.0670025,6,1,0.16666666666666666,186.885,187.163
187.189885,187.386675,187.304035,187.328461,10,2,0.2,187.163,187.44
187.491505,187.706007,187.58181,187.596579,7,1,0.14285714285714285,187.44,187.717
187.753269,187.943337,187.8534326,187.903718,5,0,0.0,187.717,187.994
188.095144,188.238436,188.16670200000002,188.166614,4,2,0.5,187.994,188.272
188.280884,188.510752,188.39046142857143,188.323264,7,3,0.42857142857142855,188.272,188.549
188.570624,188.698321,188.6245214,188.592073,5,1,0.2,188.549,188.826
188.842495,189.044074,188.88360514285714,188.85927,7,0,0.0,188.826,189.104
189.153987,189.341894,189.22618366666666,189.2142725,6,2,0.3333333333333333,189.104,189.381
189.443939,189.61107,189.51136222222223,189.5174,9,3,0.3333333333333333,189.381,189.658
189.711184,189.923397,189.80471816666667,189.80343,12,1,0.08333333333333333,189.658,189.935
189.970372,190.159132,190.067483125,190.08608650000002,8,2,0.25,189.935,190.213
190.298799,190.435269,190.35107000000002,190.319142,3,1,0.3333333333333333,190.213,190.49
190.62573,190.660301,190.6430155,190.6430155,2,0,0.0,190.49,190.767
